time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
32218216208,6.671875,0.7578125,-4.234375,-0.2265625,-5.47265625,-0.43359375,-51.5625,0.0625,9.25,0.5469970703125,-0.70269775390625,0.227294921875,0.3941650390625
32258138925,4.7578125,0.91015625,-7.984375,0.994140625,-1.791015625,-0.279296875,-43.625,1.375,25.25,0.6177978515625,-0.73333740234375,0.16876220703125,0.22833251953125
32281526487,4.7578125,0.91015625,-7.984375,0.71875,-2.53125,-0.2265625,-43.625,1.375,25.25,0.6177978515625,-0.73333740234375,0.16876220703125,0.22833251953125
32303909282,3.4140625,-0.8125,-8.6015625,0.71875,-2.53125,-0.2265625,-40.1875,2.25,29.5625,0.63519287109375,-0.73980712890625,0.1405029296875,0.1717529296875
32325566247,3.22265625,-1.38671875,-8.56640625,0.4296875,-2.57421875,0.00390625,-40.1875,2.25,29.5625,0.63519287109375,-0.73980712890625,0.1405029296875,0.1717529296875
32352360016,3.22265625,-1.38671875,-8.56640625,0.4296875,-2.57421875,0.00390625,-36.0,3.0625,32.25,0.64593505859375,-0.7462158203125,0.1085205078125,0.118896484375
32374476874,3.796875,-0.27734375,-9.8671875,0.4296875,-2.57421875,0.00390625,-36.0,3.0625,32.25,0.64593505859375,-0.7462158203125,0.1085205078125,0.118896484375
32391521910,1.9609375,0.26171875,-10.015625,0.205078125,-2.025390625,-0.11328125,-32.1875,3.1875,35.0,0.64593505859375,-0.7462158203125,0.1085205078125,0.118896484375
32413969690,1.30859375,-0.8125,-10.25,0.205078125,-2.025390625,-0.11328125,-32.1875,3.1875,35.0,0.6539306640625,-0.74810791015625,0.0804443359375,0.07891845703125
32435759624,1.30859375,-0.8125,-10.25,0.068359375,-1.306640625,0.0078125,-32.1875,3.1875,35.0,0.6539306640625,-0.74810791015625,0.0804443359375,0.07891845703125
32459188176,1.15625,-0.19921875,-10.48046875,0.068359375,-1.306640625,0.0078125,-28.0625,3.375,39.625,0.65704345703125,-0.7493896484375,0.0611572265625,0.05487060546875
32483728470,1.15625,-0.12109375,-10.59375,-0.103515625,-0.921875,0.087890625,-28.0625,3.375,39.625,0.65704345703125,-0.7493896484375,0.0611572265625,0.05487060546875
32506344211,1.00390625,-0.0078125,-9.98046875,-0.103515625,-0.921875,0.087890625,-26.9375,3.75,40.4375,0.657470703125,-0.751220703125,0.0438232421875,0.0382080078125
32529380854,0.96484375,-0.19921875,-9.828125,-0.13671875,-1.099609375,0.146484375,-26.9375,3.75,40.4375,0.657470703125,-0.751220703125,0.0438232421875,0.0382080078125
32552349513,0.96484375,-0.19921875,-9.828125,-0.13671875,-1.099609375,0.146484375,-24.625,4.1875,42.0,0.65655517578125,-0.753662109375,0.0244140625,0.02008056640625
32574581344,0.50390625,-0.3125,-9.98046875,-0.009765625,-0.693359375,0.099609375,-24.625,4.1875,42.0,0.65655517578125,-0.753662109375,0.0244140625,0.02008056640625
32594624683,0.50390625,-0.16015625,-11.09765625,-0.009765625,-0.693359375,0.099609375,-22.0,4.25,42.375,0.65655517578125,-0.753662109375,0.0244140625,0.02008056640625
32613775230,0.50390625,-0.16015625,-11.09765625,-0.009765625,-0.693359375,0.099609375,-22.0,4.25,42.375,0.65582275390625,-0.75469970703125,0.01580810546875,0.00933837890625
32635681137,-0.1484375,0.14453125,-10.515625,0.052734375,0.140625,0.05078125,-22.0,4.25,42.375,0.65582275390625,-0.75469970703125,0.01580810546875,0.00933837890625
32659812525,0.3515625,0.03125,-10.21484375,0.052734375,0.140625,0.05078125,-22.75,4.9375,42.375,0.6553955078125,-0.7550048828125,0.01708984375,0.010498046875
32682386276,0.3515625,0.03125,-10.21484375,-0.21484375,-0.3203125,0.068359375,-22.75,4.9375,42.375,0.6553955078125,-0.7550048828125,0.01708984375,0.010498046875
32704883045,0.08203125,-0.046875,-9.7109375,-0.21484375,-0.3203125,0.068359375,-21.25,3.9375,43.5625,0.65423583984375,-0.7562255859375,0.008544921875,0.00872802734375
32727700740,-0.1484375,0.03125,-10.25390625,-0.283203125,-0.09765625,0.11328125,-21.25,3.9375,43.5625,0.65423583984375,-0.7562255859375,0.008544921875,0.00872802734375
32754095602,0.08203125,0.22265625,-9.6328125,-0.283203125,-0.09765625,0.11328125,-21.625,3.1875,42.375,0.652099609375,-0.75799560546875,0.00225830078125,0.01171875
32775829548,0.08203125,0.22265625,-9.6328125,-0.13671875,0.09375,0.0078125,-21.625,3.1875,42.375,0.652099609375,-0.75799560546875,0.00225830078125,0.01171875
32794397231,0.3125,0.0703125,-9.2890625,-0.13671875,0.09375,0.0078125,-21.6875,2.125,42.375,0.652099609375,-0.75799560546875,0.00225830078125,0.01171875
32820899069,-0.33984375,0.52734375,-9.10546875,-0.13671875,0.09375,0.0078125,-21.6875,2.125,42.375,0.65142822265625,-0.758544921875,0.0020751953125,0.01519775390625
32843133898,-0.4140625,0.60546875,-9.484375,0.02734375,-0.025390625,0.1015625,-21.6875,2.125,42.375,0.65142822265625,-0.758544921875,0.0020751953125,0.01519775390625
32861795559,-0.4140625,0.60546875,-9.484375,0.02734375,-0.025390625,0.1015625,-22.8125,2.0625,43.125,0.64892578125,-0.7607421875,0.0010986328125,0.0137939453125
32885115137,0.19921875,-0.12109375,-9.328125,-0.0078125,-0.25,0.103515625,-22.8125,2.0625,43.125,0.64892578125,-0.7607421875,0.0010986328125,0.0137939453125
32909765405,0.92578125,-0.96484375,-9.484375,-0.0078125,-0.25,0.103515625,-20.5,3.25,43.9375,0.64776611328125,-0.76177978515625,-0.00140380859375,0.01043701171875
32933398955,0.2734375,-0.46875,-9.17578125,0.111328125,0.15625,-0.2265625,-20.5,3.25,43.9375,0.64776611328125,-0.76177978515625,-0.00140380859375,0.01043701171875
32956054764,0.2734375,-0.46875,-9.17578125,0.111328125,0.15625,-0.2265625,-22.0625,2.8125,43.5625,0.65234375,-0.7578125,0.002197265625,0.01190185546875
32980147245,0.16015625,-0.4296875,-10.25,-0.20703125,0.060546875,-0.3671875,-22.0625,2.8125,43.5625,0.65234375,-0.7578125,0.002197265625,0.01190185546875
33007262033,-0.53125,-0.46875,-9.1015625,-0.20703125,0.060546875,-0.3671875,-22.4375,1.75,42.75,0.65863037109375,-0.7523193359375,-0.00042724609375,0.01568603515625
33030519705,-0.375,-0.8125,-8.79296875,-0.109375,-0.0078125,-0.267578125,-22.4375,1.75,42.75,0.65863037109375,-0.7523193359375,-0.00042724609375,0.01568603515625
33058413315,-0.375,-0.8125,-8.79296875,-0.109375,-0.0078125,-0.267578125,-20.9375,1.5,43.125,0.66400146484375,-0.74749755859375,-0.00213623046875,0.0172119140625
33077458951,1.26953125,-1.42578125,-10.33203125,0.1015625,0.10546875,-0.716796875,-20.9375,1.5,43.125,0.66400146484375,-0.74749755859375,-0.00213623046875,0.0172119140625
33105216592,1.34765625,-1.234375,-9.828125,0.1015625,0.10546875,-0.716796875,-22.4375,1.4375,41.1875,0.67730712890625,-0.7354736328125,0.0008544921875,0.0177001953125
33129899937,0.0078125,-0.7734375,-9.3671875,0.041015625,-0.091796875,-0.830078125,-22.4375,1.4375,41.1875,0.67730712890625,-0.7354736328125,0.0008544921875,0.0177001953125
