time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
20741083865,0.3125,0.875,-9.5546875,-0.296875,-0.037109375,0.208984375,18.0625,1.875,42.4375,0.5389404296875,0.84088134765625,0.02081298828125,0.04522705078125
20765605783,-0.22265625,0.94921875,-9.1015625,-0.296875,-0.037109375,0.208984375,16.4375,-0.3125,42.8125,0.54449462890625,0.83697509765625,0.024658203125,0.049560546875
20789029705,-0.22265625,0.94921875,-9.1015625,0.294921875,-0.4140625,-0.01171875,16.4375,-0.3125,42.8125,0.54449462890625,0.83697509765625,0.024658203125,0.049560546875
20812702627,0.12109375,0.71875,-9.171875,0.294921875,-0.4140625,-0.01171875,17.625,0.0625,42.8125,0.5462646484375,0.8358154296875,0.011474609375,0.0538330078125
20836237549,-0.1484375,0.71875,-9.48828125,0.607421875,-0.634765625,-0.0859375,17.625,0.0625,42.8125,0.5462646484375,0.8358154296875,0.011474609375,0.0538330078125
20864031456,-0.453125,1.02734375,-9.671875,0.607421875,-0.634765625,-0.0859375,19.1875,2.1875,42.4375,0.5477294921875,0.83453369140625,-0.0101318359375,0.0584716796875
20887009380,-0.375,1.06640625,-10.05859375,0.583984375,-0.5625,-0.0625,19.1875,2.1875,42.4375,0.5477294921875,0.83453369140625,-0.0101318359375,0.0584716796875
20914711288,-0.375,1.06640625,-10.05859375,0.583984375,-0.5625,-0.0625,19.625,3.625,41.25,0.54925537109375,0.83282470703125,-0.029296875,0.0621337890625
20934290223,0.08203125,0.375,-10.859375,0.216796875,-0.31640625,-0.169921875,19.625,3.625,41.25,0.54925537109375,0.83282470703125,-0.029296875,0.0621337890625
20961782132,-0.8359375,-0.6953125,-11.6640625,0.216796875,-0.31640625,-0.169921875,21.125,3.3125,40.4375,0.546875,0.83380126953125,-0.0377197265625,0.0654296875
20985655052,-1.2578125,0.03125,-9.75390625,0.046875,-0.029296875,-0.33984375,21.125,3.3125,40.4375,0.546875,0.83380126953125,-0.0377197265625,0.0654296875
21013390960,-0.53125,0.03125,-7.76171875,0.046875,-0.029296875,-0.33984375,21.125,3.3125,40.8125,0.54144287109375,0.8372802734375,-0.040283203125,0.0645751953125
21037088882,-0.53125,0.03125,-7.76171875,0.099609375,0.0390625,-0.265625,21.125,3.3125,40.8125,0.54144287109375,0.8372802734375,-0.040283203125,0.0645751953125
21059683807,-0.4140625,0.18359375,-8.30078125,0.099609375,0.0390625,-0.265625,20.375,4.375,42.0,0.53839111328125,0.83941650390625,-0.041259765625,0.06146240234375
21083951726,-0.76171875,0.30078125,-9.7109375,-0.078125,0.31640625,-0.119140625,20.375,4.375,42.0,0.53839111328125,0.83941650390625,-0.041259765625,0.06146240234375
21110491638,-0.875,0.4140625,-10.015625,-0.078125,0.31640625,-0.119140625,20.75,3.6875,40.4375,0.53863525390625,0.8399658203125,-0.03521728515625,0.05560302734375
21134255559,-0.8359375,0.453125,-9.52734375,-0.255859375,0.306640625,-0.037109375,20.75,3.6875,40.4375,0.53863525390625,0.8399658203125,-0.03521728515625,0.05560302734375
21161576469,-0.8359375,0.453125,-9.52734375,-0.255859375,0.306640625,-0.037109375,20.75,3.3125,40.8125,0.5391845703125,0.840087890625,-0.0264892578125,0.05291748046875
21180437406,-0.953125,0.56640625,-9.55859375,-0.16015625,0.083984375,0.0078125,20.75,3.3125,40.8125,0.5391845703125,0.840087890625,-0.0264892578125,0.05291748046875
21208285314,-0.68359375,0.796875,-9.5234375,-0.16015625,0.083984375,0.0078125,20.0,3.6875,40.8125,0.541259765625,0.8388671875,-0.0228271484375,0.05352783203125
21231748237,-0.60546875,0.94921875,-9.25390625,0.0078125,-0.21484375,0.154296875,20.0,3.6875,40.8125,0.541259765625,0.8388671875,-0.0228271484375,0.05352783203125
21258871147,-0.60546875,0.94921875,-9.25390625,0.0078125,-0.21484375,0.154296875,19.25,3.25,40.4375,0.54583740234375,0.83551025390625,-0.026123046875,0.05780029296875
21278819081,-1.296875,0.8359375,-9.5234375,0.134765625,-0.23828125,0.138671875,19.25,3.25,40.4375,0.54583740234375,0.83551025390625,-0.026123046875,0.05780029296875
21305562993,-1.48828125,0.4921875,-10.13671875,0.134765625,-0.23828125,0.138671875,20.375,3.6875,40.4375,0.549560546875,0.8326416015625,-0.031494140625,0.06085205078125
21330855909,-0.9140625,0.14453125,-9.79296875,0.033203125,-0.125,0.1171875,20.375,3.6875,40.4375,0.549560546875,0.8326416015625,-0.031494140625,0.06085205078125
21358902816,-0.68359375,0.60546875,-9.8671875,0.033203125,-0.125,0.1171875,20.75,3.6875,39.625,0.553466796875,0.82989501953125,-0.03326416015625,0.06201171875
21381892740,-1.02734375,0.3359375,-9.91015625,0.0,0.15234375,0.1875,20.75,3.6875,39.625,0.553466796875,0.82989501953125,-0.03326416015625,0.06201171875
21409802648,-1.02734375,0.3359375,-9.91015625,0.0,0.15234375,0.1875,20.375,3.3125,39.25,0.55792236328125,0.82720947265625,-0.03076171875,0.05914306640625
21429776582,-0.875,-0.390625,-9.3671875,-0.11328125,0.140625,0.078125,20.375,3.3125,39.25,0.55792236328125,0.82720947265625,-0.03076171875,0.05914306640625
21458094489,-0.60546875,0.14453125,-9.5234375,-0.11328125,0.140625,0.078125,20.0,3.3125,40.4375,0.5604248046875,0.82586669921875,-0.02593994140625,0.05694580078125
21480475415,-0.64453125,0.68359375,-10.21484375,-0.05859375,0.388671875,0.126953125,20.0,3.3125,40.4375,0.5604248046875,0.82586669921875,-0.02593994140625,0.05694580078125
21508117323,-1.10546875,0.22265625,-9.59765625,-0.05859375,0.388671875,0.126953125,18.875,2.9375,41.625,0.56365966796875,0.82427978515625,-0.0194091796875,0.05023193359375
