time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,quat_i,quat_j,quat_k,quat_real
23245776,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.0,-5.875,34.4375,-43.6875,0.0,0.0,0.0,0.0
44970567,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.0,-4.75,34.8125,-42.9375,-0.0198974609375,-0.027587890625,-0.0146484375,0.99932861328125
63747386,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,-0.001953125,-4.75,34.8125,-42.9375,-0.0198974609375,-0.027587890625,-0.0146484375,0.99932861328125
85004181,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,-0.001953125,-5.875,34.0625,-43.6875,-0.0198974609375,-0.027587890625,-0.0146484375,0.99932861328125
111529926,0.62109375,-0.4296875,9.86328125,0.0,0.0,0.0,-5.875,34.0625,-43.6875,-0.02227783203125,-0.0306396484375,-0.01904296875,0.99908447265625
125215794,0.62109375,-0.4296875,9.86328125,0.0,0.0,0.0,-5.875,34.0625,-43.6875,-0.02227783203125,-0.0306396484375,-0.01904296875,0.99908447265625
149040565,0.62109375,-0.4296875,9.86328125,0.0,0.0,0.0,-4.8125,34.125,-44.0625,-0.0224609375,-0.03070068359375,-0.02239990234375,0.9990234375
171493349,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.0,-4.8125,34.125,-44.0625,-0.0224609375,-0.03070068359375,-0.02239990234375,0.9990234375
196579107,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.0,-5.1875,34.8125,-41.75,-0.02252197265625,-0.03070068359375,-0.0252685546875,0.99896240234375
214920930,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.001953125,-5.1875,34.8125,-41.75,-0.02252197265625,-0.03070068359375,-0.0252685546875,0.99896240234375
241595674,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.001953125,-4.375,35.1875,-43.3125,-0.0225830078125,-0.0306396484375,-0.02764892578125,0.9989013671875
263515463,0.62109375,-0.4296875,9.8203125,0.0,-0.001953125,0.0,-4.375,35.1875,-43.3125,-0.0225830078125,-0.0306396484375,-0.02764892578125,0.9989013671875
285373252,0.62109375,-0.4296875,9.8203125,0.0,-0.001953125,0.0,-4.375,35.1875,-43.3125,-0.0225830078125,-0.0306396484375,-0.02764892578125,0.9989013671875
304276070,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,0.0,-4.4375,33.75,-43.6875,-0.02264404296875,-0.03057861328125,-0.02911376953125,0.99884033203125
326255858,0.58203125,-0.4296875,9.86328125,0.0,0.0,-0.001953125,-4.4375,33.75,-43.6875,-0.02264404296875,-0.03057861328125,-0.02911376953125,0.99884033203125
352788603,0.62109375,-0.4296875,9.86328125,0.0,0.0,-0.001953125,-4.75,35.5625,-42.9375,-0.0228271484375,-0.03045654296875,-0.034423828125,0.9986572265625
371172426,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,0.0,-4.75,35.5625,-42.9375,-0.0228271484375,-0.03045654296875,-0.034423828125,0.9986572265625
402909120,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,0.0,-4.8125,34.125,-42.5625,-0.02276611328125,-0.03045654296875,-0.034423828125,0.9986572265625
424500913,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.0,-4.8125,34.125,-42.5625,-0.02276611328125,-0.03045654296875,-0.034423828125,0.9986572265625
447713689,0.62109375,-0.4296875,9.86328125,0.001953125,0.0,0.0,-5.1875,34.4375,-42.5625,-0.02276611328125,-0.03045654296875,-0.034423828125,0.9986572265625
465723516,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,0.001953125,-5.1875,34.4375,-42.5625,-0.02276611328125,-0.03045654296875,-0.034423828125,0.9986572265625
492900254,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,0.001953125,-5.5,34.4375,-43.75,-0.02276611328125,-0.03045654296875,-0.03436279296875,0.9986572265625
514471046,0.62109375,-0.4296875,9.86328125,0.0,-0.001953125,0.0,-5.5,34.4375,-43.75,-0.02276611328125,-0.03045654296875,-0.03436279296875,0.9986572265625
